Week,dengue-incidence,_interpolatedadmiralty,_interpolatedang-mo-kio,_interpolatedboon-lay-east,_interpolatedchangi,_interpolatedchoa-chu-kang-south,_interpolatedclementi,_interpolatedeast-coast-parkway,_interpolatedjurong-island,_interpolatedkhatib,_interpolatedmarina-barrage,_interpolatednewton,_interpolatedpasir-panjang,_interpolatedpulau-ubin,_interpolatedseletar,_interpolatedsemakau-island,_interpolatedsembawang,_interpolatedsentosa-island,_interpolatedtai-seng,_interpolatedtengah,_interpolatedtuas-south,_zeroed_admiralty,_zeroed_ang-mo-kio,_zeroed_boon-lay-east,_zeroed_changi,_zeroed_choa-chu-kang-south,_zeroed_clementi,_zeroed_east-coast-parkway,_zeroed_jurong-island,_zeroed_khatib,_zeroed_marina-barrage,_zeroed_newton,_zeroed_pasir-panjang,_zeroed_pulau-ubin,_zeroed_seletar,_zeroed_semakau-island,_zeroed_sembawang,_zeroed_sentosa-island,_zeroed_tai-seng,_zeroed_tengah,_zeroed_tuas-south,admiralty,ang-mo-kio,boon-lay-east,changi,choa-chu-kang-south,clementi,east-coast-parkway,jurong-island,khatib,marina-barrage,newton,pasir-panjang,pulau-ubin,seletar,semakau-island,sembawang,sentosa-island,tai-seng,tengah,tuas-south,total-population
108,-0.9025650842965851,-0.6943805939683708,-1.0391524534945578,-1.374650438116722,-1.1523472875967167,-1.270849408154055,-1.2703826053370346,-1.299426681991145,-1.3568858962466646,-1.129971800380406,-1.3204605888934098,-1.0078243133161624,-0.8721881202837837,-0.9482809722372263,-1.2994266819911402,0.147733659780087,-0.49043071433564317,-1.2979653468996566,-1.3128624938406834,-1.289876441734569,-1.3629765053434861,2.805919701762035,1.0781157380843371,1.9238150263591962,3.0346182338228385,2.615482176433586,1.031329916461371,-0.49920040950791633,1.8135750456415993,-0.5281242773473962,1.2364977226894618,1.131042566495797,-0.5500335606434879,-0.5006337731266595,1.3569348725631627,-0.5008786957358081,2.2892387839110553,0.9510279042211088,1.9896758309000384,3.0013427140550486,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
109,-0.8955137945755179,0.0,-0.2309227674432346,-0.4909465850416869,-0.460938915038685,-0.23106352875528569,-0.23097865551582747,-0.590648491814156,-0.41750335269128336,-0.25110484452897863,-0.660230294446703,-0.3359414377720541,-0.3114957572442088,-0.23707024305930552,-0.4725187934513229,0.147733659780087,0.24521535716782158,-0.5899842485907523,-0.6564312469203397,-0.2345229894062883,-0.41937738625953624,-1.0682435412799625,-1.009005754873803,-1.1298596186554009,-0.8907585860474998,-1.1318460880472827,-1.0761703476118654,-0.49920040950791633,-1.0758496033467113,-0.5281242773473962,-1.001719674077539,-1.084561365132956,-0.5500335606434879,-0.5006337731266595,-0.9692391946879735,-0.5008786957358081,-0.9964921765259888,-0.951027904221109,-0.9720553677679576,-1.0849924365363321,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
110,-0.9096163740176522,0.0,-0.5773069186080885,-0.5891359020500222,-0.6914083725580275,-0.3465952931329244,-0.3464679832737371,-0.8269078885398177,-0.5218791908641014,-0.6277621113224487,-0.8803070592622706,-0.5599023962867555,-0.3737949086930492,-0.47414048611861104,-0.8269078885398172,0.147733659780087,0.24521535716782158,-0.8259779480270523,-0.875241662560453,-0.3517844841094283,-0.5242217328244175,-1.0682435412799625,-1.0228277515159099,0.6107349290029195,-0.966246601814237,-1.147141305453327,-1.0761703476118654,-0.49920040950791633,1.2756502439682436,-0.5281242773473962,-1.0486752837999234,-1.1000550989205697,-0.5500335606434879,-0.5006337731266595,-1.0246242915272863,-0.5008786957358081,-1.0503566185003665,-0.8743321054936002,-1.0631855584962036,-1.070901625672224,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
111,-0.9519241123440546,-0.5786504949736444,-1.0391524534945578,-0.8837038530750351,-1.1523472875967167,-0.6931905862658488,-0.6929359665474742,-1.299426681991145,-0.835006705382563,-1.129971800380406,-1.3204605888934098,-1.0078243133161624,-0.5606923630395749,-0.9482809722372263,-1.2994266819911402,0.147733659780087,-0.3678230357517346,-1.2979653468996566,-1.3128624938406834,-0.7035689682188566,-0.8387547725190687,-0.512756899814382,-0.387015905978993,-0.6565400486781384,-0.06039041261338987,-0.5659230440236414,-0.6277660361069215,-0.49920040950791633,-0.5994019218645963,-0.5281242773473962,-0.3756448777790771,-0.5267869487788645,-0.5500335606434879,-0.5006337731266595,-0.31846430682604854,-0.5008786957358081,-0.4309155357950222,-0.506192271601558,-0.41008585827710714,-0.535450812836112,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
112,-0.8461547665280484,0.11573009899473052,-0.11546138372161935,-0.39275726803334815,-0.2304694575193425,-0.11553176437764284,-0.11548932775791373,-0.3543890950884945,-0.3131275145184616,-0.12555242226449154,-0.4401535296311353,-0.11198047925735269,-0.24919660579536615,0.0,-0.3543890950884943,0.147733659780087,0.3678230357517346,-0.35399054915445216,-0.4376208312802265,-0.11726149470314415,-0.31453303969465124,-0.85459483302397,-0.8707857884527341,0.38170933062682466,-0.9360513955075421,-0.22942826109066541,-0.2989362076699626,-0.49920040950791633,0.9528953629642299,-0.5281242773473962,-0.5947710564835387,-0.3563558771151141,-0.5500335606434879,-0.5006337731266595,-1.010778017317458,-0.5008786957358081,-1.0234243975131776,0.24542655592802806,-0.8353600816755885,-0.29590702814627245,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
113,-0.9025650842965851,0.5786504949736444,0.34638415116485394,-0.19637863401667408,0.3457041862790158,0.11553176437763873,0.11548932775790964,0.2362593967256616,-0.10437583817282177,0.3766572667934701,0.11003838240778578,0.4479219170294028,-0.12459830289768307,0.5926756076482659,0.11812969836283282,0.147733659780087,0.8582537500873777,0.23599369943630005,0.10940520782005857,0.11726149470313998,-0.10484434656488499,-0.6694326192021098,-0.995183758231696,-0.7176135415784303,-0.9511489986608896,-0.7800560877082623,-0.7622873295584046,-0.49920040950791633,-0.8914182427729894,-0.5281242773473962,-1.0486752837999234,-1.0225864299825014,-0.5500335606434879,-0.5006337731266595,-0.9277003720584889,-0.5008786957358081,-0.5521105302373721,-0.9663670639666109,-1.0631855584962036,-0.42272432592324627,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
114,-0.9519241123440546,0.462920395978918,0.2309227674432346,0.19637863401667754,0.3457041862790158,0.577658821888206,0.5774466387895605,0.2362593967256616,0.3131275145184616,0.25110484452897863,0.11003838240778578,0.4479219170294028,0.12459830289768528,0.5926756076482659,0.0,0.147733659780087,0.7356460715034692,0.23599369943630005,0.10940520782005857,0.5863074735157124,0.31453303969465124,-1.0540002940628965,-0.8569637918106272,-0.9619075131795981,-0.9209537923541947,-1.0247795662049721,-0.9416490541603821,-0.49920040950791633,-0.8453104026295589,-0.5281242773473962,-0.9234603245402311,-0.945117761044433,-0.5500335606434879,-0.5006337731266595,-0.7476988073307225,-0.5008786957358081,-0.6733055246797222,-0.8129754665115932,-0.9720553677679576,-1.0849924365363321,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
115,-0.8108983179227132,0.5786504949736444,0.2309227674432346,0.2945679510250128,0.6914083725580316,0.6931905862658447,0.6929359665474701,0.590648491814156,0.4175033526912797,0.25110484452897863,0.44015352963113924,0.783863354801457,0.18689745434652572,0.9482809722372263,0.0,0.147733659780087,0.8582537500873777,0.5899842485907523,0.4376208312802304,0.7035689682188524,0.4193773862595325,0.6694326192021097,-0.46994788583163427,-0.44278282352711656,-0.694489745053983,0.2141330436846211,-0.6427128464904196,-0.49920040950791633,-0.8760489627251793,-0.5281242773473962,-0.48520796713130787,-0.2633934743894322,-0.5500335606434879,-0.5006337731266595,0.0830776452589691,-0.5008786957358081,-0.040398331480783305,-0.7976363067660914,0.34933239779160985,-0.05636324345643289,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
116,-0.9166676637387192,0.11573009899473052,-0.2309227674432346,-0.4909465850416869,0.3457041862790158,-0.23106352875528569,-0.23097865551582747,0.2362593967256616,-0.41750335269128336,-0.25110484452897863,0.11003838240778578,0.4479219170294028,-0.3114957572442088,0.5926756076482659,-0.4725187934513229,0.147733659780087,0.3678230357517346,0.23599369943630005,0.10940520782005857,-0.2345229894062883,-0.41937738625953624,0.014243247217066117,0.732565822031665,0.5954665557778466,-0.2264640473002118,0.5965134788357301,0.04484043115049437,-0.49920040950791633,-0.2612777608127728,-0.5281242773473962,-0.09391121944476935,-0.2014185392389775,-0.5500335606434879,-0.5006337731266595,0.8307764525896916,-0.5008786957358081,-0.16159332592313333,-0.5522097508380633,0.07594182560687168,0.5636324345643283,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
117,-0.8602573459701827,0.9258407919578319,0.5773069186080885,0.7855145360666997,1.2675820163563898,1.2708494081540507,1.2703826053370306,1.181296983628312,0.9393825435553811,0.6277621113224487,0.9903454416700603,1.3437657510882124,0.4983932115907345,1.5409565798854923,0.3543890950884943,0.147733659780087,1.2260767858391124,1.1799684971815045,0.9846468703805155,1.2898764417345647,0.94359911908395,-0.45578391094611737,-0.5528798656842756,-0.6260033022279924,-0.664294538747288,-0.8106465225203511,-0.4185106907379476,-0.49920040950791633,-0.7069868821992674,-0.5281242773473962,-0.9391121944476926,-0.6352430852921599,-0.5500335606434879,-0.5006337731266595,0.013846274209828143,-0.5008786957358081,0.22892387839110556,-0.9663670639666109,0.16707201633511765,-0.6059048671566531,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
118,-0.7474367104331096,0.5786504949736444,0.4618455348864692,-0.09818931700833529,0.6914083725580316,0.23106352875528158,0.23097865551582336,0.590648491814156,0.0,0.5022096890579573,0.44015352963113924,0.783863354801457,-0.06229915144884043,0.9482809722372263,0.23625939672566146,0.147733659780087,0.8582537500873777,0.5899842485907523,0.4376208312802304,0.23452298940628413,0.0,-0.7121623608533083,0.05528798656842748,-0.29009909127638667,-0.5888065229805507,-0.1529521740604436,-0.3288298284369589,-0.49920040950791633,-0.09221568028686092,-0.5281242773473962,-0.046955609722384606,-0.2788872081770458,-0.5500335606434879,-0.5006337731266595,-0.498465871553815,-0.5008786957358081,-0.3770510938206444,0.35280067414654026,-0.21263711169924077,0.05636324345643277,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
119,-0.7544880001541766,0.8101106929631054,0.5773069186080885,0.2945679510250128,1.0371125588370473,0.6931905862658447,0.6929359665474701,0.9450375869026506,0.4175033526912797,0.6277621113224487,0.7702686768544926,1.119804792573511,0.18689745434652572,1.3038863368261866,0.3543890950884943,0.0,1.1034691072552036,0.9439747977452044,0.7658364547404022,0.7035689682188524,0.4193773862595325,0.769135349721573,-0.1658639597052827,-0.06107349290029187,0.10568322207343207,-0.015295217406044306,0.7323937087914084,-0.49920040950791633,-0.21516992066934235,-0.5281242773473962,0.5947710564835387,0.23240600681420473,-0.5500335606434879,-0.5006337731266595,-0.5400046941832995,-0.5008786957358081,0.3770510938206444,-0.36813983389204225,0.30376730242748673,-0.16908973036929853,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
120,-0.8038470282016461,1.1573009899472888,0.9236910697729425,0.2945679510250128,1.6132862026354058,0.6931905862658447,0.6929359665474701,1.5356860787168067,0.4175033526912797,1.004419378115919,1.3204605888934138,1.6797071888602666,0.18689745434652572,1.8965619444744526,0.7087781901769886,0.0,1.471292143006934,1.5339590463359567,1.3128624938406872,0.7035689682188524,0.4193773862595325,-0.24213520269012487,0.15204196306317574,0.15268373225072987,-0.7699777608207202,-0.4741517395873751,-0.25409577651946824,-0.49920040950791633,0.9221568028686098,-0.5281242773473962,-0.2973855282417694,-0.8676490921063648,-0.5500335606434879,-0.5006337731266595,0.15230901630811006,-0.5008786957358081,-0.8752971820836388,-0.889671265239102,-0.33414403267023546,-0.33817946073859706,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
121,-0.7474367104331096,0.8101106929631054,0.34638415116485394,0.09818931700833877,1.0371125588370473,0.46212705751056316,0.4619573110316467,0.9450375869026506,0.20875167634563985,0.3766572667934701,0.7702686768544926,1.119804792573511,0.06229915144884264,1.3038863368261866,0.11812969836283282,0.0,1.1034691072552036,0.9439747977452044,0.7658364547404022,0.46904597881256826,0.20968869312976626,1.0112705524116978,-0.49759187911584807,-0.15268373225072987,0.31704966622029646,0.9941891313928835,-0.6576596568739178,-0.49920040950791633,-0.09221568028686092,-0.5281242773473962,-0.7356378856506925,-0.48030574741602344,-0.5500335606434879,-0.5006337731266595,-0.06923137104914097,-0.5008786957358081,0.06733055246797233,-0.7976363067660914,-0.13669528609236908,1.3668086538184963,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
122,-0.7192315515488412,-0.23146019798945694,-0.34638415116485394,-0.687325219058361,0.0,-0.46212705751056726,-0.46195731103165083,-0.1181296983628329,-0.6262550290369232,-0.3766572667934701,-0.22007676481556765,0.11198047925734872,-0.43609406014189184,0.23707024305930552,-0.5906484918141558,0.0,0.0,-0.11799684971815212,-0.21881041564011325,-0.46904597881257243,-0.6290660793893025,1.509784205009014,0.48376988247374114,1.8932782799090504,1.4342722995680082,2.844910437524251,2.002872591388749,-0.49920040950791633,-0.30738560095620326,-0.5281242773473962,0.7356378856506925,0.6817242866550008,-0.5500335606434879,-0.5006337731266595,-0.1800015647277666,-0.5008786957358081,0.9964921765259888,0.5828880703290666,0.9416786375252088,1.9586227101110414,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
123,-0.5852570468485668,1.0415708909525625,0.9236910697729425,0.39275726803335165,0.9218778300773741,0.8087223506434876,0.8084252943053839,0.8269078885398177,0.5218791908641014,1.004419378115919,0.6602302944467069,1.0078243133161584,0.24919660579536837,1.1853512152965318,0.7087781901769886,0.0,1.3486844644230254,0.8259779480270523,0.6564312469203436,0.8208304629219966,0.5242217328244175,0.1994054610389264,0.11057597313685497,0.015268373225073068,0.7246849513606776,0.2753139133087986,0.0,-0.49920040950791633,0.13832352043029153,-0.5281242773473962,1.1738902430596156,0.6972180204426144,-0.5500335606434879,-0.5006337731266595,-0.636928613652097,-0.5008786957358081,0.10772888394875552,1.5339159745501756,0.7138531607045937,0.28181621728216405,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
124,-0.6275647851749693,3.35617287084714,2.771073209318823,2.0619756571750862,2.7656334902321222,2.7727623450633874,2.7717438661898885,2.7169830623451188,2.2962684398020454,3.013258134347752,2.420844412971256,2.7995119814337777,1.308282180425678,3.0819131597709846,2.5988533639822844,0.0,3.8008380361012497,2.7139275435174612,2.4069145720412575,2.814275872875418,2.306575624427436,-1.0682435412799625,-0.8569637918106272,-0.48858794320233545,-0.9511489986608896,-1.1318460880472827,-0.6277660361069215,-0.49920040950791633,-0.33812416105182364,-0.5281242773473962,-0.5165117069462309,-0.5577744163540916,-0.5500335606434879,-0.5006337731266595,-1.0246242915272863,-0.5008786957358081,-1.0503566185003665,-0.951027904221109,-0.9872437328893319,-1.0849924365363321,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
125,-0.47948770103256083,2.1988718808998513,1.847382139545885,0.9818931700833738,1.9589903889144173,1.5019129369093323,1.501361260852854,1.890075173805297,1.148134219901021,2.008838756231838,1.6505757361167632,2.015648626632317,0.6229915144884176,2.2521673090634087,1.6538157770796387,0.0,2.5747612502621378,1.8879495954904046,1.6410781173008553,1.5243994311408489,1.1532878122137162,-0.9542975635434332,-0.9122517783790548,-0.45805119675218964,0.0301952063066948,-0.6729895658659519,0.22420215575247196,-0.49920040950791633,-0.5225555216255455,-0.5281242773473962,-0.5165117069462309,0.15493733787613642,-0.5500335606434879,-0.5006337731266595,-0.8446227267995198,-0.5008786957358081,-0.49824608826299444,-0.36813983389204225,0.3948974931557327,-0.6059048671566531,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
126,-0.6487186543381706,0.0,-0.11546138372161935,-0.687325219058361,0.3457041862790158,-0.46212705751056726,-0.46195731103165083,0.2362593967256616,-0.6262550290369232,-0.12555242226449154,0.11003838240778578,0.4479219170294028,-0.43609406014189184,0.5926756076482659,-0.3543890950884943,0.0,0.24521535716782158,0.23599369943630005,0.10940520782005857,-0.46904597881257243,-0.6290660793893025,0.7406488552874406,-0.2764399328421378,-0.5038563164274086,0.15097603153347453,0.2906091307148429,-0.5231383634224346,-0.49920040950791633,-0.7223561622470777,-0.5281242773473962,-0.7982453652805387,-0.5732681501417053,-0.5500335606434879,-0.5006337731266595,0.720006258911066,-0.5008786957358081,0.7137038561605055,-0.6902621885475791,-0.6682880653404709,0.25363459555394774,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
127,-0.6769238132224388,0.6943805939683749,0.4618455348864692,0.19637863401667754,1.2675820163563898,0.577658821888206,0.5774466387895605,1.181296983628312,0.3131275145184616,0.5022096890579573,0.9903454416700603,1.3437657510882124,0.12459830289768528,1.5409565798854923,0.23625939672566146,0.0,0.9808614286712907,1.1799684971815045,0.9846468703805155,0.5863074735157124,0.31453303969465124,-0.8261083385898377,-0.8707857884527341,-1.02298100607989,-0.4378304914470762,-1.101255653235194,-1.1210107787623598,-0.49920040950791633,-1.0758496033467113,-0.5281242773473962,-1.0330234138924619,-0.9141302934692058,-0.5500335606434879,-0.5006337731266595,0.720006258911066,-0.5008786957358081,-0.3770510938206444,-0.9817062237121126,-1.0328088282534549,-1.0849924365363321,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
128,-0.6134622057328352,0.462920395978918,0.11546138372161935,-0.5891359020500222,0.3457041862790158,-0.3465952931329244,-0.3464679832737371,0.2362593967256616,-0.5218791908641014,0.12555242226449154,0.11003838240778578,0.4479219170294028,-0.3737949086930492,0.5926756076482659,-0.11812969836282863,0.0,0.7356460715034692,0.23599369943630005,0.10940520782005857,-0.3517844841094283,-0.5242217328244175,-0.7548921025045069,0.1796859563473894,0.1679521054758028,0.19626884099351688,-0.5659230440236414,-0.28398939728646455,-0.49920040950791633,0.030738560095620353,-0.5281242773473962,0.2504299185193848,0.48030574741602344,-0.5500335606434879,-0.5006337731266595,-0.8307764525896916,-0.5008786957358081,-0.6059749722117499,0.39881815338304566,0.15188365121374336,-0.42272432592324627,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
129,-0.592308336569634,1.2730310889420193,1.0391524534945578,0.09818931700833877,1.1523472875967167,0.46212705751056316,0.4619573110316467,1.0631672852654792,0.20875167634563985,1.129971800380406,0.8803070592622745,1.2317852718308597,0.06229915144884264,1.4224214583558374,0.8269078885398172,0.0,1.5938998215908469,1.0619716474633523,0.8752416625604569,0.46904597881256826,0.20968869312976626,-1.0682435412799625,-1.009005754873803,-0.9619075131795981,-0.8907585860474998,-1.0859604358291495,-1.0612235372283672,-0.49920040950791633,-1.045111043251091,-0.5281242773473962,-1.0330234138924619,-1.1000550989205697,-0.5500335606434879,-0.5006337731266595,-1.0246242915272863,-0.5008786957358081,-1.0503566185003665,-0.9663670639666109,-1.0479971933748293,-1.0568108148081157,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
130,-0.6557699440592376,1.8516815839156637,1.3855366046594115,0.6873252190583644,1.728520931395075,1.155317643776412,1.154893277579121,1.6538157770796353,0.835006705382563,1.506629067173876,1.4304989713011955,1.7916876681176153,0.43609406014189406,2.0150970660041034,1.1812969836283116,0.0,2.206938214510403,1.6519558960541045,1.422267701660742,1.1726149470314249,0.8387547725190687,-0.9115678218922347,0.0,-0.9466391399545251,0.06039041261338973,-1.0247795662049721,-0.8818618126263897,-0.49920040950791633,-0.860679682677369,-0.5281242773473962,-0.892156584725308,-0.9141302934692058,-0.5500335606434879,-0.5006337731266595,-0.567697242602956,-0.5008786957358081,-0.5117121987565888,-0.951027904221109,0.04556509536412298,-1.0427200039440077,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
131,-0.39487222437975594,0.6943805939683749,0.4618455348864692,-0.2945679510250094,0.8066431013177008,0.0,0.0,0.7087781901769847,-0.20875167634563985,0.5022096890579573,0.550191912038921,0.8958438340588056,-0.1868974543465235,1.066816093766877,0.23625939672566146,0.0,0.9808614286712907,0.7079810983089002,0.5470260391002851,0.0,-0.20968869312976626,0.8973245746751687,1.2992676843580477,0.6412716754530656,0.468025697753771,0.4282660873692422,0.6726064672574159,-0.49920040950791633,0.3842320011952541,-0.5281242773473962,1.1112827634297697,0.7591929555930691,-0.5500335606434879,-0.5006337731266595,1.3430885983533347,-0.5008786957358081,0.9291616240580165,0.8589929457480984,0.8353600816755885,0.605904867156653,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
132,-0.296154168284817,1.8516815839156637,1.500997988381031,0.5891359020500256,1.4980514738757325,1.039785879398769,1.0394039498212073,1.4175563803539737,0.7306308672097412,1.6321814894383677,1.210422206485628,1.567726709602914,0.37379490869305143,1.7780268229447977,1.2994266819911444,0.0,2.206938214510403,1.4159621966178044,1.2034572860206287,1.0553534523282806,0.7339104259541838,-0.9542975635434332,-0.62198984889481,-0.8092237809288683,-0.8001729671274151,-0.7188752180840849,-0.4932447426554383,-0.49920040950791633,-0.4303398413386845,-0.5281242773473962,-0.09391121944476935,-0.2633934743894322,-0.5500335606434879,-0.5006337731266595,-0.789237629960207,-0.5008786957358081,-1.0234243975131776,-0.36813983389204225,-0.5923462397335991,-0.8595394627106008,-0.5580898946661647,0.034855,0.06397333333333333,0.052175,0.020443333333333334,0.02539,0.06609833333333333,0.08978333333333334,0.0,0.0,0.025873333333333335,0.03940833333333333,0.015831666666666667,1.3333333333333333e-05,0.019326666666666666,0.0,0.03782666666666667,0.0,0.07338833333333333,0.0001,0.0,0.6959916666666667
